name_ima,Expected,Catalog_predict,WildClip_predict,BioCLIP_predict
0_0_5880960a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,rabbit
0_0_58823c9c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,dog
0_0_58823d0a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_58823e70-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_5883e7e9-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5883e83e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5883e8c0-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5883e926-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,dog,fox
0_0_58857b2b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_58857bec-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58857d69-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58857dfc-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_5887176d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_588717c8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_588718cb-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_5888bcc0-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_5888bf04-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_5888bf91-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_5888bfa0-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,fox
0_0_588a65cb-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,fox
0_0_588a6781-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_588a67bb-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_588c1210-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_588c13f2-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_588c1411-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_588dba83-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,opossum,rabbit
0_0_588dbb16-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_588dbb45-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_588dbbcc-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_588dbc81-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,deer
0_0_588dbd5b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_588dbd6e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_588dbdb3-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_588f659e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_588f6661-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_588f67c5-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_588f6849-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58910dcd-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58910f0a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58910f86-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5892b3fd-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,skunk
0_0_5892b5e1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5892b697-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_5894609d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_5896072c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_589609d7-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,badger,badger
0_0_589609d8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5897afb2-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_589958bf-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_0_58995950-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_589b013c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_589b01ee-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_0_589b03a2-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_589cb2b5-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,skunk
0_0_589cb31d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_589cb47d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,rabbit
0_0_589e67ef-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_589e690d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_589e699a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_0_58a02179-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58a02295-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58a022aa-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,fox
0_0_58a023ec-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_58a1c8dd-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,rabbit
0_0_58a1c987-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,badger
0_0_58a1cbd2-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,badger
0_0_58a37b8c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,badger,badger
0_0_58a37d8c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,squirrel,fox
0_0_58a52db1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_58a53054-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58a6e5f7-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,opossum,badger
0_0_58a6e69b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58a6e79f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,badger
0_0_58a6e84d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58a6e8a4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58a6e929-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58a6e953-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58a6e992-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,bird
0_0_58a8a10b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58a8a15f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58a8a214-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,badger
0_0_58a8a24e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,skunk
0_0_58a8a2cb-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58a8a2db-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58aa593a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,fox
0_0_58aa5a54-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,skunk
0_0_58aa5b39-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58aa5b49-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58ac0c62-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58ac0ea5-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58ac0f0f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58adc227-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58adc287-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_58adc2b4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58af7554-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,car,rabbit
0_0_58af75a2-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58b12fd7-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58b13159-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58b1317d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58b13246-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_58b132d2-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_58b132f1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_58b13324-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,badger
0_0_58b2ede0-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_58b2ef50-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_58b4ab40-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_58b6638a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,empty
0_0_58b6643c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_58b664bb-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58b664f2-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_58b66503-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58b81fcd-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58b81fd6-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58b81ff0-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58b9d62f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,fox
0_0_58b9d6a2-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58b9d7a0-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,skunk
0_0_58b9d83e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58bb8a17-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58bb8a23-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58bb8ad8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_58bb8b8a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_0_58bb8d06-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,bobcat
0_0_58bd1a8b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_58bd1b76-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58bea4a5-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_58bea4c4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,badger
0_0_58bea5c4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58bea632-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,opossum,fox
0_0_58bea86d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58c03445-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58c035b8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,bobcat
0_0_58c1c0f4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58c1c17e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_0_58c34c4b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58c34c75-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58c34d48-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_58c34e13-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,car,bobcat
0_0_58c34f2d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_58c4d634-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58c4d6b7-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_58c4d84c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,rabbit
0_0_58c66223-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_58c6641e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,badger
0_0_58c66499-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_58c664d9-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58c7f108-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58c97ac8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,skunk
0_0_58c97ae7-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58c97b10-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,fox
0_0_58c97bc9-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_58c97c4d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_58c97c5a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_58c97c88-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_58c97db9-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_58cb1198-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,skunk
0_0_58cb11ff-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58cb12cb-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_58cb12d0-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_58cb12f4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58cb1372-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58cca659-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,skunk
0_0_58cca73c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_58ce3fdd-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_58ce4011-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_58cfc9bf-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_58cfcb17-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,cat
0_0_58cfccf4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_58d1608f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_58d160ba-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58d161cd-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,badger
0_0_58d2e9fc-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,bobcat
0_0_58d2eaca-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58d2ed80-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,skunk
0_0_58d2eda6-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58d47c37-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58d47f83-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_58d6144b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58d7a0cf-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58d7a0f1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58d7a12d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,badger
0_0_58d7a18f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,skunk
0_0_58d7a1fa-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,skunk
0_0_58d92f44-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,dog
0_0_58dac076-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58ddd4e9-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58ddd533-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_58ddd6fa-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58ddd7fb-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_58df680e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_58df69b3-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58df69b9-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_58df6af8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_0_58e0f5c9-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,cat
0_0_58e0f5db-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58e0f639-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58e0f6c6-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_58e0f78c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,opossum,fox
0_0_58e280e4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,cat
0_0_58e28384-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,fox
0_0_58e283ca-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_58e40dae-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58e40e5f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_58e598fb-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58e598fe-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,dog
0_0_58e59953-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,deer,bird
0_0_58e599bd-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58e59a18-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58e59b0b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58e725ea-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_58e938b1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58e938e1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_58e93b18-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58eac854-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,deer
0_0_58eac949-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58ec551b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,car,rabbit
0_0_58ec552a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_58ede142-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_58ede1e2-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58ede263-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58ede3c4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58ef6d47-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58ef6e72-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58ef6f36-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,badger,badger
0_0_58ef6f38-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58f10706-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_58f1092f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58f293a6-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,squirrel,fox
0_0_58f29482-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,badger
0_0_58f295ba-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,opossum,fox
0_0_58f29649-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58f42198-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58f422ed-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_0_58f42524-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58f42544-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,skunk
0_0_58f5b121-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,rabbit
0_0_58f5b152-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,skunk
0_0_58f73cd5-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_58f73d6f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58f8cc70-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,fox
0_0_58f8cf87-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_58f8d03d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58fa5dbd-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58fa5e28-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,fox
0_0_58fa5eac-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_58fa5ef9-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,bobcat
0_0_58fa5f11-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58fbebe7-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_0_58fbebfa-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,empty
0_0_58fbebfb-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58fbec5e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58fbecfe-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58fbed2c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_58fbedfe-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,dog
0_0_58fbee14-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_58fd7be2-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58fd7be4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58fd7c63-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58fd7e17-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_58fd7e24-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_58ff0eb1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,skunk
0_0_5900a12a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,bobcat
0_0_5900a348-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,badger
0_0_59023679-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_590236c4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_5903ca8e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_5903cde8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,rabbit
0_0_59055dac-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_59055fad-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_59055fc0-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_59056047-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59087f96-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_59087fff-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,skunk
0_0_590880ac-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_590a1041-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,dog
0_0_590a10a7-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,skunk
0_0_590a10bf-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,badger,badger
0_0_590a10df-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_590b9ca4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,bobcat
0_0_590b9d3e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_590b9dc1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,cat
0_0_590b9e17-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_590b9f10-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_590d2b68-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,cat
0_0_590d2c17-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,dog
